Season,Date,GameID,posteam,DefensiveTeam,qtr,down,ydstogo,yrdline100,PlayType,Yards.Gained,PassLocation,RunLocation,RushAttempt,PassAttempt,QBHit,Touchdown,Fumble,InterceptionThrown,Accepted.Penalty,Penalty.Yards,PenaltyType,PenalizedTeam,PenaltySide
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,33.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,3,26.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,1,24.0,Pass,11,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,13.0,Run,-1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,11,14.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,7,10.0,Pass,10,left,,0,1,0,0,0,0,1,10,UNKNOWN,CHI,Offensive
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,14,17.0,Pass,17,middle,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,93.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,4,87.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,2,85.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,4.0,2,85.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,49.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,6,45.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,6,45.0,Pass,10,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,25,50.0,Pass,18,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,7,32.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,3.0,3,28.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,19.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,10,19.0,Pass,19,middle,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,41.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,2.0,5,36.0,Pass,11,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,2,1.0,10,25.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,10.0,Run,-3,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,13,13.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,3.0,13,13.0,Pass,2,left,,0,1,0,0,0,0,1,5,ILLEGAL FORWARD PASS,CHI,Offensive
2010,2010-11-14,2010111404,CHI,MIN,3,4.0,16,16.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,77.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,9,76.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,3.0,9,76.0,Sack,-7,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,4.0,16,83.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,34.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,6,30.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,3.0,7,31.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,22.0,Pass,2,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,8,20.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,3.0,8,20.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,4.0,8,20.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,37.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,5,32.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,10,23.0,Pass,8,right,,0,1,0,0,0,0,1,10,UNKNOWN,CHI,Offensive
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,19,32.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,18,31.0,Pass,22,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,1.0,9,9.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,2.0,8,8.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,3,3.0,8,8.0,Pass,0,right,,0,1,0,0,0,1,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,55.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,4,49.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,44.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,9,43.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,3.0,6,40.0,Pass,12,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,28.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,1,19.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,3.0,1,19.0,Pass,19,middle,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,37.0,Run,7,,right,1,0,0,0,0,0,1,10,UNKNOWN,CHI,Offensive
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,16,43.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,7,34.0,Run,-3,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,3.0,10,37.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,4.0,8,35.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,80.0,Run,11,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,69.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,5,64.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,3.0,5,64.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,1.0,10,53.0,QB Kneel,-2,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-14,2010111404,CHI,MIN,4,2.0,12,55.0,QB Kneel,-1,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,88.0,Run,-2,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,2.0,12,90.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,3.0,12,90.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,4.0,8,86.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,61.0,Run,21,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,40.0,Pass,7,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,2.0,3,33.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,3.0,7,37.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,26.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,2.0,6,22.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,3.0,5,21.0,Sack,-9,,,0,0,1,0,1,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,4.0,13,29.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,46.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,2.0,10,46.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,3.0,9,45.0,Pass,13,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,1.0,10,32.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,1,2.0,1,23.0,Run,-2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,3,25.0,Pass,6,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,19.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,19,28.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,16,25.0,Run,16,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,9,9.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,5,5.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,6,6.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,4.0,6,6.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,94.0,Pass,4,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,6,90.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,5,89.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,75.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,10,75.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,4,69.0,Pass,12,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,57.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,46.0,Run,11,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,35.0,Run,-1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,21,46.0,Pass,0,left,,0,1,0,0,0,1,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,1.0,10,86.0,Run,9,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,2.0,1,77.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,2,3.0,1,77.0,QB Kneel,-2,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,70.0,Pass,16,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,54.0,Run,9,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,1,45.0,Run,7,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,38.0,Run,-2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,12,40.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,3.0,12,40.0,Run,8,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,4.0,4,32.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,60.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,1,51.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,49.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,1,40.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,3.0,1,40.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,38.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,33.0,Pass,12,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,10,21.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,10,21.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,3.0,7,18.0,Pass,10,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,1.0,8,8.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,2.0,6,6.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,3,3.0,2,2.0,Run,2,,right,1,0,0,1,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,1.0,10,78.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,2.0,9,77.0,Pass,13,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,1.0,10,64.0,Pass,8,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,2.0,12,66.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,3.0,7,61.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,4.0,15,69.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,1.0,10,82.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,2.0,9,81.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,3.0,9,81.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,4.0,9,81.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,1.0,10,49.0,Run,-2,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,2.0,12,51.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,3.0,6,45.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,1.0,10,38.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,2.0,11,39.0,Run,-2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,3.0,13,41.0,Sack,-7,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-18,2010111800,CHI,MIA,4,4.0,20,48.0,Punt,7,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,1.0,10,66.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,2.0,10,66.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,3.0,9,65.0,Sack,-6,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,4.0,15,71.0,Punt,35,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,1.0,10,79.0,Run,9,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,2.0,1,70.0,Run,61,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,1.0,9,9.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,2.0,10,10.0,Pass,10,middle,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,1.0,10,59.0,Run,-1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,2.0,11,60.0,Pass,39,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,1.0,10,21.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,1,2.0,9,20.0,Pass,20,right,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,10,53.0,Run,-2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,2.0,12,55.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,3.0,11,54.0,Sack,-9,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,4.0,20,63.0,Punt,7,,,0,0,0,0,0,0,1,15,UNKNOWN,CHI,Offensive
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,10,81.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,2.0,7,78.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,3.0,15,86.0,Sack,-6,,,0,0,1,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,4.0,21,92.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,10,63.0,Pass,13,middle,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,10,50.0,Pass,30,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,10,20.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,2.0,10,20.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,1.0,6,6.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,2,2.0,6,6.0,Pass,6,right,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,54.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,8,52.0,Pass,34,right,,0,1,0,0,0,0,1,9,HORSE COLLAR TACKLE,PHI,Defensive
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,9,9.0,Pass,9,right,,0,1,0,1,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,16,94.0,Run,28,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,66.0,Run,12,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,54.0,Run,-4,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,14,58.0,Run,9,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,3.0,5,49.0,Pass,6,middle,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,43.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,10,43.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,3.0,8,41.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,31.0,Run,-3,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,13,34.0,Pass,16,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,10,18.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,4,12.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,3.0,2,10.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,1.0,4,4.0,Run,-2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,2.0,6,6.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,3.0,5,5.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,3,4.0,5,5.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,1.0,10,82.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,2.0,9,81.0,Pass,34,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,1.0,10,47.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,2.0,9,46.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,3.0,9,46.0,Pass,0,middle,,0,1,0,0,0,0,1,15,UNKNOWN,CHI,Offensive
2010,2010-11-28,2010112804,CHI,PHI,4,4.0,24,61.0,Punt,1,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,1.0,10,75.0,Run,0,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,2.0,10,75.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,3.0,9,74.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,4.0,9,74.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,1.0,10,43.0,QB Kneel,-1,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,2.0,11,44.0,QB Kneel,-1,,,0,0,0,0,0,0,0,0,,,None
2010,2010-11-28,2010112804,CHI,PHI,4,3.0,12,45.0,QB Kneel,0,,,0,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,88.0,Run,3,,middle,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,2.0,7,85.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,3.0,7,85.0,Sack,-8,,,0,0,1,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,4.0,15,93.0,Punt,19,,,0,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,76.0,Pass,1,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,2.0,9,75.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,3.0,9,75.0,Pass,9,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,66.0,Run,17,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,49.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,2.0,5,44.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,38.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,2.0,8,36.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,3.0,8,36.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,10,22.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,2.0,8,20.0,Pass,13,left,,0,1,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,7,7.0,Run,1,,middle,1,0,0,0,0,0,0,0,,,None
2010,2010-12-05,2010120505,CHI,DET,1,1.0,1,1.0,Run,1,,left,1,0,0,1,0,0,0,0,,,None
